CoreID, Sample,Section,Al-KaChi2,Al-KaArea,Al-KaAreaStd,Si-KaChi2,Si-KaArea,Si-KaAreaStd,P-KaChi2,P-KaArea,P-KaAreaStd,S-KaChi2,S-KaArea,S-KaAreaStd,Cl-KaChi2,Cl-KaArea,Cl-KaAreaStd,Ar-KaChi2,Ar-KaArea,Ar-KaAreaStd,K-KaChi2,K-KaArea,K-KaAreaStd,Ca-KaChi2,Ca-KaArea,Ca-KaAreaStd,Ti-KaChi2,Ti-KaArea,Ti-KaAreaStd,V-KaChi2,V-KaArea,V-KaAreaStd,Cr-KaChi2,Cr-KaArea,Cr-KaAreaStd,Mn-KaChi2,Mn-KaArea,Mn-KaAreaStd,Fe-KaChi2,Fe-KaArea,Fe-KaAreaStd,Rh-La-IncChi2,Rh-La-IncArea,Rh-La-IncAreaStd,Rh-La-CohChi2,Rh-La-CohArea,Rh-La-CohAreaStd,Ni-KaChi2,Ni-KaArea,Ni-KaAreaStd,Cu-KaChi2,Cu-KaArea,Cu-KaAreaStd,Zn-KaChi2,Zn-KaArea,Zn-KaAreaStd,Ga-KaChi2,Ga-KaArea,Ga-KaAreaStd,As-KbChi2,As-KbArea,As-KbAreaStd,Se-KaChi2,Se-KaArea,Se-KaAreaStd,Br-KaChi2,Br-KaArea,Br-KaAreaStd,Rb-KaChi2,Rb-KaArea,Rb-KaAreaStd,Sr-KaChi2,Sr-KaArea,Sr-KaAreaStd,Y-KaChi2,Y-KaArea,Y-KaAreaStd,Zr-KaChi2,Zr-KaArea,Zr-KaAreaStd,Nb-KaChi2,Nb-KaArea,Nb-KaAreaStd,Mo-KaChi2,Mo-KaArea,Mo-KaAreaStd,Rh-Ka-CohChi2,Rh-Ka-CohArea,Rh-Ka-CohAreaStd,Rh-Ka-IncChi2,Rh-Ka-IncArea,Rh-Ka-IncAreaStd,Au-LaChi2,Au-LaArea,Au-LaAreaStd,Pb-LaChi2,Pb-LaArea,Pb-LaAreaStd
 PANISSOS_BIS_a,1860,3,0.5,2694,86,5.1,80198,294,3.1,-214,80,2.4,368,92,1.6,3183,279,4.9,-4650,396,3.4,16372,197,4.6,304270,754,1.3,4196,130,0.9,529,126,1.5,328,149,1.9,1383,141,5.6,41857,263,0,-3413,1,1.9,39633,385,1.6,566,39,0.4,139,27,1,465,34,0.6,151,29,0,8,1,0.5,42,28,0.5,194,30,0.8,4029,82,1.4,21752,166,0.5,1107,100,0.7,6458,160,0.5,496,159,0.4,628,203,1.4,39883,404,0.9,69856,632,0.5,183,27,1.2,259,26
 PANISSOS_BIS_a,1870,3,0.5,2611,86,6,80378,294,2.3,-282,81,1,605,94,2.1,3175,278,4.4,-5368,397,8.3,15606,196,5,311163,761,0.6,4252,129,0.8,54,122,1.5,551,149,0.8,320,137,6.1,37566,254,0,-3346,1,3.4,38360,381,2.5,506,36,0.6,171,28,1,437,34,0.5,118,27,0,22,1,0.3,27,27,0.8,201,30,1.3,4169,83,0.9,20706,163,0.5,1126,98,0.9,5569,155,0.4,739,159,0.5,588,199,1,37672,399,0.9,67454,626,0.8,219,27,1,309,26
 PANISSOS_BIS_a,1880,3,0.6,2554,83,4,85595,302,2.8,-314,76,0.9,765,91,1.8,2536,262,4.4,-4138,386,6.4,15909,194,3.6,274794,714,1,4241,128,1.5,675,125,1.6,169,153,0.8,1004,139,4.9,39720,257,0,-3340,1,1.3,34350,362,1.6,626,37,0.4,170,28,0.8,521,34,0.5,210,28,0.6,48,91,0.9,10,27,0.2,131,31,1.3,4030,83,0.8,20245,163,0.7,1196,101,1.1,5246,154,0.5,478,159,0.4,704,201,1,38630,405,1.3,68512,639,0.6,197,26,0.6,301,46
 PANISSOS_BIS_a,1890,3,0.5,2566,85,6.6,84186,301,2,-197,81,1.4,549,97,2.1,2441,290,4.4,-4954,426,7.8,15900,202,5.7,289591,736,0.8,4399,137,1.3,491,130,2.3,4,157,1.6,803,145,8.9,44603,274,0,-4041,1,3,43131,402,1.5,553,39,0.9,125,28,0.9,449,33,0.8,219,28,0.7,295,82,0.7,40,26,0.9,142,30,0.9,4609,85,1.1,21697,163,0.5,1000,101,0.8,5826,157,0.7,774,162,0.7,896,205,0.8,40785,389,1.2,72147,559,0.8,236,23,0.5,300,26
 PANISSOS_BIS_a,1900,3,0.7,2233,82,6.5,75654,286,2.8,-327,80,4.1,411,94,1.5,2606,284,5,-5381,413,5.8,15763,199,5.2,302289,753,0.4,4353,133,0.4,468,128,1,586,152,0.6,896,144,6.6,41021,266,0,-4708,1,1.8,42169,395,1.8,618,38,1,182,27,0.6,525,35,0.6,167,29,0.6,313,96,0.5,2,28,0.8,232,32,1.4,4506,85,0.8,21886,163,0.5,1080,102,0.6,6059,160,0.6,635,166,0.7,599,209,1,42347,398,0.7,75931,570,0.7,217,24,0.7,298,27
 PANISSOS_BIS_a,1910,3,1.2,2034,81,6.1,72821,281,2.2,-255,80,1.5,620,95,1.9,3076,278,3.7,-4337,402,4.3,14494,193,3.9,306228,760,0.3,3618,129,0.7,723,128,0.7,402,148,0.3,878,141,4.7,39143,259,0,-2917,1,3.3,37663,381,1.2,553,40,0.7,132,29,0.8,462,35,0.8,126,29,0.7,197,84,0.5,6,27,0.6,166,32,1,4518,86,0.6,23288,168,0.3,1247,103,1.2,6059,161,0.4,572,165,0.3,515,209,1,42334,396,0.9,77225,573,0.9,211,24,0.8,331,27
 PANISSOS_BIS_a,1920,3,1.2,2443,83,5.8,80788,294,1.1,-182,78,1.3,442,93,1.3,3078,283,3.4,-6148,401,4,17382,200,5.2,280316,722,1,4024,131,0.6,212,124,1,558,154,1.8,793,140,6.9,42383,266,0,-3288,1,2.4,41309,392,1.2,565,40,0.5,146,27,0.9,437,34,0.4,150,28,0.9,277,96,0.4,10,28,1,219,32,0.8,4568,87,0.4,22132,169,0.9,1286,104,0.8,6112,161,0.9,757,164,0.8,461,208,0.8,41797,418,0.8,76005,657,0.7,233,27,0.9,233,47
 PANISSOS_BIS_a,1920,3,1,2627,85,6.9,80564,294,1.5,-101,78,1.5,505,92,1.3,2665,282,4.4,-6015,402,4,16911,198,5.5,279013,721,1.2,3732,132,0.6,87,126,0.7,707,155,0.7,907,140,5.9,42298,266,0,-4366,1,2.8,42055,392,1.9,559,39,0.7,183,27,0.6,476,35,0.7,179,29,0.6,158,96,0.8,48,27,0.8,192,32,1.4,4681,88,0.7,22214,170,0.8,980,103,1.5,5909,162,0.5,700,165,0.6,290,209,1,42278,419,0.7,75628,658,0.7,259,27,0.5,311,47
 PANISSOS_BIS_a,1920,3,1,2420,83,6.3,80339,294,1.1,-281,78,0.7,456,92,1.9,2398,281,3.9,-5746,401,4.9,17182,198,3.2,279990,720,0.7,3946,131,0.5,174,126,1.3,738,154,0.7,878,140,4.8,42375,266,0,-3479,1,2.7,42199,392,1.5,606,39,0.5,81,27,0.7,441,34,1.4,158,28,0.5,187,95,0.6,28,28,0.3,127,31,0.8,4544,86,0.6,21877,166,0.5,1339,103,1.7,6193,160,0.6,630,163,0.9,815,207,0.9,42293,396,0.8,76487,591,0.6,221,24,0.2,348,29
 PANISSOS_BIS_a,1930,3,0.8,2439,85,9.4,73587,283,1.2,-282,83,2.7,283,97,1.2,2728,299,5.2,-6451,415,4.8,15384,199,5.4,337036,793,1.1,4322,131,1,418,126,1.4,671,147,0.3,618,140,6.9,41141,264,0,-4482,1,2.8,48335,415,1.4,570,40,0.5,198,27,0.7,463,34,0.8,225,31,0.5,412,103,0.4,26,28,0.8,194,33,0.7,4427,86,1,22571,171,0.4,1359,104,0.4,6701,163,0.4,426,164,0.5,784,208,1.2,42100,419,0.8,75432,661,0.8,262,28,0.6,264,43
