CoreID,Sample,Section,Al-KaChi2,Al-KaArea,Al-KaAreaStd,Si-KaChi2,Si-KaArea,Si-KaAreaStd,P-KaChi2,P-KaArea,P-KaAreaStd,S-KaChi2,S-KaArea,S-KaAreaStd,Cl-KaChi2,Cl-KaArea,Cl-KaAreaStd,Ar-KaChi2,Ar-KaArea,Ar-KaAreaStd,K-KaChi2,K-KaArea,K-KaAreaStd,Ca-KaChi2,Ca-KaArea,Ca-KaAreaStd,Ti-KaChi2,Ti-KaArea,Ti-KaAreaStd,V-KaChi2,V-KaArea,V-KaAreaStd,Cr-KaChi2,Cr-KaArea,Cr-KaAreaStd,Mn-KaChi2,Mn-KaArea,Mn-KaAreaStd,Fe-KaChi2,Fe-KaArea,Fe-KaAreaStd,Rh-La-IncChi2,Rh-La-IncArea,Rh-La-IncAreaStd,Rh-La-CohChi2,Rh-La-CohArea,Rh-La-CohAreaStd,Ni-KaChi2,Ni-KaArea,Ni-KaAreaStd,Cu-KaChi2,Cu-KaArea,Cu-KaAreaStd,Zn-KaChi2,Zn-KaArea,Zn-KaAreaStd,Ga-KaChi2,Ga-KaArea,Ga-KaAreaStd,As-KbChi2,As-KbArea,As-KbAreaStd,Se-KaChi2,Se-KaArea,Se-KaAreaStd,Br-KaChi2,Br-KaArea,Br-KaAreaStd,Rb-KaChi2,Rb-KaArea,Rb-KaAreaStd,Sr-KaChi2,Sr-KaArea,Sr-KaAreaStd,Y-KaChi2,Y-KaArea,Y-KaAreaStd,Zr-KaChi2,Zr-KaArea,Zr-KaAreaStd,Nb-KaChi2,Nb-KaArea,Nb-KaAreaStd,Mo-KaChi2,Mo-KaArea,Mo-KaAreaStd,Rh-Ka-CohChi2,Rh-Ka-CohArea,Rh-Ka-CohAreaStd,Rh-Ka-IncChi2,Rh-Ka-IncArea,Rh-Ka-IncAreaStd,Au-LaChi2,Au-LaArea,Au-LaAreaStd,Pb-LaChi2,Pb-LaArea,Pb-LaAreaStd
LLANADA1a,1930,2,1.3,3900,107,10.3,56652,260,3.5,-561,107,4.5,9281,212,1.1,27524,4259,3.4,-9531,539,2.9,29361,253,6.2,426522,907,0.9,11029,171,0.7,678,149,0.6,105,160,0.4,1586,164,3.8,90384,374,1.9,95637,14524,1.9,-8627,13620,3.1,624,42,0.6,240,31,1.1,903,41,0.6,230,31,0.7,697,108,0.9,1,29,1.4,2498,61,1.1,5322,95,1,30154,191,0.9,2138,108,1.4,17845,202,0.6,1063,167,0.6,623,208,1,43138,414,1.1,72736,645,0.7,194,29,0.7,349,52
LLANADA1a,1940,2,2.3,1924,94,10.8,36485,217,2.6,-517,104,1.5,9930,211,1.7,53029,4040,4.8,-10078,520,3.1,21171,232,4,334493,820,0.6,8447,166,0.6,668,151,0.7,296,169,0.8,1332,165,2.4,84389,385,1.6,93883,6453,1.6,-5193,6299,1.4,657,43,0.5,298,31,1,821,41,0.9,210,32,0.8,522,112,0.8,45,30,0.7,3739,71,0.9,5037,96,1,28770,188,0.3,2011,109,1.6,17081,201,0.5,1009,169,0.6,1156,214,1.4,43711,425,1.4,77644,667,1,154,29,0.8,520,53
LLANADA1a,1950,2,1.1,674,82,5.4,28185,193,3.4,-425,99,1.3,2451,195,0.9,67484,4289,2.8,-8943,513,3.9,13594,209,3.9,272804,759,0.5,5074,153,0.5,419,145,0.7,-160,172,1,1352,160,3.9,57378,363,0.9,106669,6573,1.1,-16450,6596,1.7,621,40,0.5,186,30,0.7,595,36,0.4,187,30,0.6,279,99,0.6,21,29,1.2,2468,61,1.1,4580,90,0.6,24786,177,0.4,1525,106,1.5,11816,183,0.6,375,165,0.6,491,209,1.1,44083,416,0.7,72509,648,0.6,183,29,0.6,278,49
LLANADA1a,1960,2,1.1,936,82,6.7,34074,205,2.2,-322,95,0.4,1584,133,1.6,60768,417,4.5,-9237,189,3.5,13904,205,4.6,252800,532,0.5,5406,153,0.9,370,141,0.5,235,148,1.1,1809,159,4.2,60228,302,1.1,96969,284,1.1,-5055,394,2.1,639,41,0.7,154,29,1.2,604,37,0.4,251,31,0.9,352,103,0.5,-12,29,1.2,2799,63,0.9,5075,94,0.8,23848,174,0.4,1683,107,1,9881,177,0.4,890,168,0.3,325,209,1,43609,424,1,75410,660,0.9,255,29,0.9,259,50
LLANADA1a,1970,2,0.7,906,82,7,33461,206,2.1,-391,95,1.2,1605,194,1,68402,4373,3.4,-8682,511,2.5,13541,209,3.6,244480,713,0.6,4749,157,0.4,460,148,0.8,-89,184,0.8,1693,163,2.3,60562,379,1.1,104307,6538,1.3,-13687,6604,1.6,569,41,0.6,169,29,0.8,640,38,0.7,147,30,0.5,271,102,0.5,13,29,1.2,2958,64,0.9,5134,92,0.4,24381,172,0.6,1667,107,0.8,7696,168,0.8,742,169,0.6,272,213,1,45393,407,1.3,77957,581,0.8,178,25,0.3,344,28
LLANADA1a,1980,2,0.8,1170,82,6.2,34553,206,2.3,-428,94,0.7,2184,131,0.8,67720,403,2.7,-7854,179,1.7,14477,201,4.3,246494,525,1.1,5260,150,0.4,627,140,1,-30,145,0.4,1276,154,4,54529,290,1.1,83850,270,1.1,-6435,378,1.7,548,40,0.8,182,28,0.8,552,35,0.6,214,30,0.6,106,101,0.6,48,29,1.1,2732,62,0.5,5015,92,1,22561,170,0.7,1579,105,0.9,7087,166,0.2,750,166,0.8,491,209,1.1,42706,421,0.8,76587,662,0.7,155,28,0.6,310,49
LLANADA1a,1990,2,0.6,590,79,4.8,27714,188,1.2,-377,94,1.4,2497,134,0.7,84089,420,3.7,-7852,182,2.3,13682,200,2.7,245282,524,0.8,4687,149,0.9,416,141,0.5,-254,148,1,1061,158,2.7,55981,294,1,66382,282,1.1,8883,390,1.8,586,40,0.8,156,28,0.7,603,36,0.5,217,30,0.4,129,98,0.6,15,27,1.1,2861,63,1.5,5003,92,1.2,24189,175,0.5,1367,105,1.9,8437,172,0.8,901,165,0.3,570,208,1.2,42883,419,1.1,74601,659,0.7,241,28,0.3,365,47
LLANADA1a,2000,2,0.9,759,83,8.3,29056,195,2,-474,95,0.9,2406,177,0.8,71661,3644,4.5,-9130,506,2.7,13803,206,4.1,266913,745,0.8,4877,151,0.6,510,144,0.3,-139,166,1.1,1301,158,2.5,58036,354,1.3,84394,6447,1.4,448,5931,1.6,623,38,0.5,237,28,0.8,650,37,0.4,215,30,1.1,263,93,0.7,51,26,1,2717,62,1,4952,92,0.4,24914,177,0.3,1373,105,1.4,10764,179,0.7,843,164,0.7,625,208,0.7,42343,417,1.2,73804,655,1,241,28,1,298,49
LLANADA1a,2010,2,0.7,1013,82,7.3,29794,196,2.4,-404,94,0.4,2264,200,1.5,68413,4654,3.8,-6641,498,2.2,12724,202,5.8,250562,721,0.6,5677,153,0.8,475,142,0.5,-85,168,0.6,1420,156,4,59780,361,1.6,87483,6226,1.7,-10032,6535,1.1,566,40,0.5,184,29,1.1,604,37,0.6,194,30,1.5,43,75,1,20,27,0.7,2627,61,1,4814,91,1.3,23954,173,0.4,1735,104,1.5,14081,186,0.8,943,162,0.8,985,203,1.2,40636,401,1,69353,620,0.4,178,27,0.9,366,41
LLANADA1a,2020,2,1.6,1570,88,8.4,32566,205,1.3,-552,97,1.8,5053,177,0.8,65178,3213,4.4,-7407,523,2.3,19429,220,3.9,276731,758,0.9,7337,159,1,583,145,0.4,430,163,0.6,1281,158,3,67879,359,1.4,65263,6155,1.4,5444,5161,2.3,643,39,0.5,222,30,1.1,709,39,0.6,167,31,0.9,228,104,0.6,44,28,1.6,2597,61,1.2,5119,94,0.9,25273,177,0.6,2104,108,1.3,23197,214,0.4,938,163,0.4,887,206,1.3,41143,407,0.8,70317,641,0.9,212,29,0.7,684,54
LLANADA1a,2030,2,0.7,885,81,6,34153,207,0.9,-483,93,0.6,1823,175,1.3,62575,3765,4.2,-7515,482,1.7,12688,198,3.2,258829,729,0.8,4477,146,0.7,277,138,0.5,159,162,0.5,904,151,3.7,50496,330,1.4,77532,6103,1.5,-3386,5913,1.6,522,39,0.7,133,28,1.5,471,35,0.8,200,30,0.7,301,90,0.5,28,29,0.8,2387,60,1.3,4594,89,0.9,23620,173,0.5,1308,104,0.8,10544,177,0.4,800,162,0.3,527,205,1.1,41576,412,1,71698,643,0.9,181,28,0.7,300,49
LLANADA1a,2040,2,0.8,630,79,6,27689,189,1.5,-477,94,1.3,1969,132,0.5,83866,423,4.3,-8220,185,2.9,11913,195,3.7,236177,516,0.7,5306,153,0.4,871,144,0.7,-480,147,0.6,1338,157,2.8,57145,296,0.9,66892,286,1.1,11112,394,1.8,570,41,0.8,166,29,1.1,517,35,0.3,148,29,1.3,58,60,0.8,54,28,0.7,2731,63,0.6,4749,91,0.5,23589,173,0.7,1544,106,1.8,17972,201,0.6,870,167,0.7,753,209,1.4,43458,420,1.1,73567,654,0.8,211,28,0.9,359,41
LLANADA1a,2050,2,1.1,1242,82,6.2,40042,218,1.5,-414,91,0.9,1312,126,1.1,62106,396,2,-8416,193,2.6,12629,196,4.4,243446,522,0.6,4203,146,0.5,250,138,0.7,413,143,0.3,1095,152,5.4,53331,286,1.6,70725,277,1.7,7909,377,2.1,520,41,0.3,151,29,1.2,503,36,0.3,220,30,0.5,54,39,0.7,1,29,0.9,2701,63,1.2,5062,93,0.5,23853,174,0.8,1335,106,0.7,8359,172,0.6,796,167,0.4,322,211,0.8,44011,425,1.2,76464,666,0.6,230,29,1,346,35
LLANADA1a,2060,2,1.2,940,81,6.2,39730,218,3.2,-556,93,0.7,1511,127,1.3,61851,392,2.4,-6817,183,3.9,12472,196,5.1,273616,549,0.5,4153,143,1,364,136,0.7,319,141,0.3,1274,152,2.9,51322,283,1.7,67562,270,1.8,9375,374,1.2,637,40,0.5,173,28,0.5,523,36,0.7,174,30,0.6,231,104,0.6,24,29,0.7,2731,63,1.2,5154,94,1,24952,178,0.4,1146,106,1,7890,171,0.4,607,166,1,560,210,1.1,44700,425,0.9,75253,661,0.7,210,28,0.6,353,49
LLANADA1a,2070,2,0.6,1067,80,6.3,35237,207,2.4,-312,92,0.5,1586,126,1.3,71980,406,4.1,-7976,181,4.1,13188,198,2.6,243952,523,0.5,4434,148,0.7,616,140,0.5,58,147,0.8,1329,157,3,56943,295,1.4,66485,277,1.5,10635,382,2,536,42,0.7,118,28,0.8,605,37,0.7,211,30,1,168,89,0.4,9,29,1.2,2895,64,0.9,5170,94,1.2,24257,175,0.4,1511,106,0.7,8398,171,0.7,914,165,0.7,745,211,1.1,43829,424,1.1,75834,665,0.8,197,29,0.9,379,49
LLANADA1a,2080,2,1.1,945,82,7,33731,205,2,-261,93,0.5,1302,197,2,61354,4610,2.4,-8185,494,2.3,14007,206,3.5,239770,702,0.8,4528,150,0.6,648,141,0.7,-23,176,0.9,1338,156,2.2,56398,362,1.5,97130,6243,1.5,-11522,6522,1.3,545,40,0.5,162,29,0.5,587,36,0.5,152,30,0.7,268,74,0.5,50,28,0.9,3003,63,0.9,5466,94,1.3,23780,170,0.6,1324,105,0.9,8098,167,0.8,951,165,0.6,651,210,1.2,43785,397,0.8,74874,565,0.8,151,24,0.9,391,28
LLANADA1a,2090,2,0.6,1194,81,6.5,40234,220,3.5,-467,92,0.4,1647,169,0.9,65861,3540,3.2,-7949,494,2.7,11347,196,5.2,244491,703,1,3842,145,0.9,511,141,0.7,-435,168,0.6,1365,154,4.2,53823,343,1.6,74412,6202,1.8,-1945,5786,1.3,614,41,0.7,191,28,0.9,611,36,0.6,206,30,0.5,286,104,0.6,39,28,0.8,2569,61,0.6,4746,91,1.1,23094,172,0.8,1377,105,0.9,8433,171,0.4,828,166,0.5,406,211,1.2,43741,426,1,76858,667,0.9,191,28,0.5,357,47
LLANADA1a,2100,2,0.6,1057,80,5.5,43693,226,1.9,-285,91,1.3,1196,124,0.6,57744,384,2.3,-6508,176,3,11585,188,3.6,227859,505,0.7,3395,142,0.5,641,139,0.3,173,144,0.4,857,152,3.5,48925,278,0.9,63192,266,0.9,12800,366,1.4,637,39,0.6,176,29,0.9,617,37,0.7,184,30,0.6,-17,111,0.6,13,28,1.2,2787,62,1.3,4890,90,0.9,21894,165,0.6,1412,105,1.4,7812,167,0.4,545,168,0.8,494,211,1,44513,404,0.8,78023,582,1,179,24,0.5,445,28
LLANADA1a,2110,2,0.7,1561,86,7,54161,249,1.4,-396,91,0.8,1474,125,1.6,45927,376,4.4,-8408,179,2.9,14232,200,6.9,262266,539,0.3,4317,143,0.8,484,138,0.6,31,144,0.5,1238,155,5.3,51875,284,1.4,71453,265,1.5,9210,364,1.9,567,40,0.7,167,29,1,617,36,1,227,30,0.7,413,106,0.6,60,30,1,2530,62,1,5246,95,1.1,23399,174,0.8,1518,108,1,7668,170,0.5,776,170,0.5,289,214,1.1,46802,439,1.2,80249,685,0.3,226,29,0.8,324,48
LLANADA1a,2120,2,1.1,1683,86,6.1,56308,255,1.1,-292,92,0.8,1482,161,0.9,45993,3337,4.6,-6911,486,3.7,14622,204,5,273693,729,1.3,3794,144,0.7,537,137,0.7,107,167,0.6,1118,154,4.4,52697,325,1.2,68858,5866,1.2,3711,5405,1.8,575,40,0.5,173,29,0.8,564,36,0.6,199,30,0.5,456,103,0.4,34,29,0.3,2490,60,0.9,4859,93,0.6,22376,171,0.9,1547,106,0.8,7597,168,0.9,394,168,0.7,749,212,1.1,46359,435,1,79418,683,0.5,200,29,0.5,246,49
LLANADA1a,2120,2,1,1581,86,6.4,56265,254,1.3,-445,91,1,990,175,1.3,34006,3886,4.1,-7208,481,2.8,14946,206,6,274993,731,0.7,4193,145,0.3,463,138,0.7,-420,168,0.8,1398,154,4.5,52781,330,2.2,91168,5870,2.5,-10447,5880,1.4,610,40,0.4,175,28,1.2,503,35,0.8,173,30,0.7,154,101,0.6,11,28,1,2560,61,0.7,4925,93,0.7,22212,170,1,1423,105,1.5,7495,168,0.4,716,169,0.5,659,214,0.9,46541,436,1,77933,678,0.6,228,29,0.6,352,50
LLANADA1a,2120,2,0.8,1598,86,8,56562,255,0.9,-292,94,1.1,907,169,0.7,32220,3707,3,-7361,479,3.5,14355,205,5.2,275567,731,0.4,3960,144,0.3,362,138,0.6,-262,168,0.7,1309,154,4.2,52434,327,1.1,90040,5854,1.3,-8246,5732,1.8,668,41,0.5,177,28,0.4,583,37,0.4,259,31,1.2,91,61,0.5,44,29,1,2507,61,1.3,5147,93,0.9,22148,170,0.8,1341,106,1.1,7551,170,0.6,849,170,0.4,435,214,1.2,45433,436,1.3,78873,679,0.9,193,29,1,366,42
LLANADA1a,2130,2,0.6,1540,85,8.9,50425,241,3.2,-386,93,0.3,843,124,1.4,32157,371,3,-7921,179,2.4,13179,197,6.6,275675,551,0.6,4009,143,1.3,660,137,1.8,115,141,0.7,1092,150,4.2,56408,292,1.5,107136,258,1.5,-21714,357,2.1,537,41,0.8,172,29,1.3,543,37,0.4,203,31,1,332,100,0.3,53,29,1.1,2422,60,1,4886,91,1,23344,172,0.6,1593,107,1.5,11144,181,0.5,865,167,0.6,392,212,1,45211,428,1.3,77586,669,0.9,171,28,0.9,276,49
LLANADA1a,2140,2,0.6,1871,84,6.6,60577,260,2.3,-388,88,0.4,1262,116,1.5,23974,322,4,-6919,167,1.7,14924,194,5.2,266461,540,1,4585,134,0.7,477,127,0.5,373,133,0.4,777,141,4.9,52108,278,1.2,61739,234,1.4,8260,325,1.5,604,40,0.6,142,27,0.7,555,34,0.5,236,28,0,22,59,0.3,35,28,0.8,2032,55,1.1,4397,87,1.1,19445,159,0.8,1544,102,1,8161,165,0.5,754,161,0.4,519,200,1.2,39218,404,1,68176,632,1.2,178,27,1.3,387,40
LLANADA1a,2150,2,2.2,1396,77,5.5,50829,240,2,-270,82,0.7,830,128,1.3,15831,2029,2.3,-5673,416,2.7,12394,183,4.7,212953,633,0.6,3053,129,0.5,102,123,0.5,372,153,0.4,734,136,4.6,40864,284,1.1,69709,1741,1.2,-5312,1730,1.3,630,36,0.8,177,26,1.1,369,31,0.4,158,26,0.7,237,42,0.3,8,26,1,1726,51,1.1,3819,79,1.1,16510,143,0.8,961,94,1,5359,146,0.4,512,149,0.5,509,188,1,34596,352,0.5,60354,516,1.1,140,22,0.6,173,25
LLANADA1a,2160,2,1.1,1505,77,6.7,52021,242,1.3,-288,82,1.1,772,175,1.5,14196,4233,3,-6067,430,1.9,12724,185,4.8,229064,663,0.4,3242,126,0.5,193,121,0.9,603,150,0.6,761,137,5.2,41428,280,1.3,61282,4844,1.4,4165,5237,1.6,494,38,0.8,83,25,0.7,390,32,0.6,156,28,0.8,478,83,0.7,24,25,1,1681,51,0.7,3669,79,0.6,16086,143,0.3,1124,93,1.1,5501,146,0.4,536,150,0.3,496,188,1.2,34584,356,0.9,59905,528,0.8,219,23,1,232,26
LLANADA1a,2170,2,0.6,1572,78,6.6,53352,245,2,-522,80,1.2,1057,148,0.9,16443,3248,1.8,-5527,410,1.5,12250,181,5.9,213871,637,0.5,3655,128,1.1,450,122,1,430,149,0.7,809,135,4.5,41205,277,1.3,58282,4831,1.5,-1831,4797,2.1,551,39,0.5,139,27,0.9,404,32,0.4,161,28,0.5,201,96,0.6,36,27,0.5,1743,52,0.7,4011,84,0.7,16410,148,0.6,971,95,0.7,6933,155,1.3,938,152,0.6,340,194,0.9,35764,387,0.9,63388,610,0.3,135,26,0.5,225,45
LLANADA1a,2180,2,1.3,1828,80,7.3,57439,253,2.1,-224,80,0.4,684,125,1.5,10020,1997,3.7,-6599,406,1.9,13530,186,5.6,215801,636,0.6,3915,131,0.5,308,124,0.7,133,158,0.4,638,138,5,38760,282,1.9,75414,1737,1.9,-8044,1719,1.5,484,39,0.5,120,26,0.6,455,33,0.8,190,28,0,47,1,0.8,28,27,0.8,1702,53,0.4,3929,82,0.6,16999,149,0.8,1176,95,0.9,6761,155,0.5,720,155,0.7,477,195,0.9,35978,388,0.9,64091,614,0.6,117,26,0.6,339,26
LLANADA1a,2190,2,0.6,1735,80,6.2,59583,256,3.9,-300,84,1.2,815,109,1.1,18096,296,2.7,-5993,160,1.5,13556,183,5.9,234271,507,0.3,3625,129,0.5,504,124,0.7,449,131,0.6,759,138,5.7,43707,258,1.1,46735,219,1.2,14634,303,1.7,607,39,0.7,97,26,0.6,412,32,1,203,28,0.7,131,85,0.5,29,27,0.8,1852,54,0.6,4149,85,0.4,16920,150,0.8,897,95,0.8,6018,151,0.4,841,155,0.3,523,197,1.1,36657,395,0.8,65379,626,0.8,151,26,0.5,221,46
LLANADA1a,2200,2,0.6,1560,78,5.5,56484,249,1.4,-419,79,0.5,551,104,1.6,10701,287,2.8,-5065,155,2.3,12011,178,5.3,210958,483,0.8,3098,125,0.8,573,122,0.6,167,128,1.3,895,134,4.3,41147,251,1.5,68016,209,1.5,-7546,290,1.3,579,39,0.6,135,27,0.6,489,34,0.7,175,28,0,-5,1,1.3,39,27,1.2,1980,55,0.8,4351,86,0.5,17453,152,0.7,1090,98,1,6322,155,0.6,662,155,0.4,520,197,0.8,37268,398,0.7,65591,629,0.8,172,27,0.6,344,26
LLANADA1a,2210,2,0.8,1719,79,4.5,62059,260,2,-276,80,1.3,497,105,1.1,12617,292,2.4,-5511,160,2.9,12687,183,5.2,219899,493,0.8,2935,125,0.7,286,119,2.1,321,127,0.7,1216,136,4.1,39150,248,1.1,59419,215,1.3,2765,297,1.5,537,40,0.4,91,27,1.1,448,34,0.5,142,28,0.8,98,81,1.3,55,25,0.8,2120,56,0.8,4729,88,0.7,18803,156,0.7,1214,101,1,5792,157,0.5,443,160,0.6,610,201,1.2,39554,407,1,69874,634,1.1,267,28,0.8,319,45
LLANADA1a,2220,2,0.3,1807,84,5,67914,275,2.1,-244,87,1.4,830,165,0.7,18254,3686,2.8,-6912,461,3.3,14315,200,5.4,245399,683,0.4,3675,138,1.2,338,131,1.5,375,171,0.4,658,146,4.7,48591,313,1.1,85622,5470,1.2,-11548,5490,1.2,562,40,0.4,94,28,0.6,523,36,0.6,202,30,0.8,440,106,0.6,-3,28,0.8,2399,60,0.8,4969,93,1.1,20768,165,0.3,1307,106,0.9,7003,166,0.5,811,169,0.5,685,213,0.9,45396,434,1.2,77692,677,0.6,225,29,0.9,329,48
LLANADA1a,2230,2,1.6,1571,86,7.2,53943,250,2.8,-176,93,0.6,1604,172,1.9,44592,3802,4.7,-6851,473,3.8,14220,202,5.8,269973,726,0.8,3255,140,0.4,250,137,0.9,195,166,0.5,788,153,3.6,51115,323,2.3,64112,5853,2.5,10647,5811,1.8,579,40,0.4,155,28,0.8,552,36,1.1,236,31,0.6,248,102,0.5,9,29,1.5,2585,61,0.5,5380,95,1.4,22968,172,0.7,1262,108,0.8,6662,168,1,986,170,0.3,600,217,0.8,46947,443,1,81087,692,1.2,181,29,0.6,275,51
LLANADA1a,2240,2,0.7,1306,82,7.8,48369,237,3.2,-283,89,1.1,1344,131,1.3,46384,1741,3.4,-6352,426,3.3,12573,192,5.2,248273,691,0.5,3451,139,0.7,317,135,1,273,161,0.9,885,147,5.2,50048,315,1.2,50818,1994,1.3,16267,1737,0.8,641,40,0.5,134,27,0.9,533,35,0.6,195,30,0.6,174,103,0.5,20,30,0.8,2638,62,0.8,4694,90,1,21457,166,0.7,1189,104,1.2,5864,163,0.7,1042,168,0.6,452,211,1.1,45429,432,1,78027,671,1,163,28,0.8,290,49
LLANADA1a,2250,2,1.5,1652,80,5.7,62701,262,2,-435,82,0.6,886,109,0.6,25175,303,3.2,-5866,161,2.6,11841,182,4.2,249673,523,0.4,3242,128,1,523,125,1.3,86,132,0.9,1203,141,6.1,40896,254,0.7,46176,220,0.7,9721,301,1.4,497,38,0.6,116,28,0.6,428,34,0.6,187,30,0.6,220,99,0.7,3,27,0.7,2003,56,0.9,4062,86,0.8,20706,163,1.1,1233,98,1.2,5949,155,0.6,587,157,0.6,719,200,1.1,39661,403,0.7,66483,630,0.9,139,27,0.6,202,48
LLANADA1a,2260,2,1.3,1556,78,6,58626,254,2.3,-302,81,0.6,993,106,0.8,22322,296,3.4,-5050,160,2.7,12710,181,6.6,208646,481,1.2,3394,128,0.6,567,123,1,-64,128,0.5,1036,137,5.4,41888,254,1.1,44959,217,1.2,11967,298,1.1,458,37,0.8,96,26,1.1,445,33,0.7,104,26,0.7,698,114,0.5,-30,26,1.2,1920,53,0.7,3725,79,1,16322,143,0.9,1412,95,0.6,4819,144,0.3,750,151,0.5,321,192,1,35852,362,0.7,61225,521,0.7,176,23,1,296,26
LLANADA1a,2270,2,0.4,841,64,5.5,33352,195,1.4,-194,68,0.4,441,119,1.6,6584,2360,2.4,-1025,413,2.3,7006,155,3.3,132892,516,0.6,1957,112,0.2,352,111,0.5,61,137,0.5,509,121,3.5,22771,229,1.8,44271,4333,1.4,3911,3648,1.3,490,36,0.4,78,23,0.9,248,28,0.5,95,24,0,28,1,0.6,16,22,0.8,1328,45,0.7,2536,67,0.6,10284,119,0.5,547,81,0.6,3443,125,0.5,624,131,0.6,443,164,0.9,25035,327,0.7,43023,524,0.8,126,22,0.7,233,22
