CoreID,Sample,Red,Green,Blue,l,a,b
ENCANYISSADA1a,740.403,97,81,66,64.004,2.934,10.382
ENCANYISSADA1a,740.474,96,78,62,63.148,3.596,11.523
ENCANYISSADA1a,740.544,96,78,62,63.148,3.596,11.523
ENCANYISSADA1a,740.614,101,84,67,64.997,2.775,11.442
ENCANYISSADA1a,740.684,101,85,69,65.256,2.596,10.635
ENCANYISSADA1a,740.754,103,88,75,66.129,2.872,8.518
ENCANYISSADA1a,740.824,101,88,77,66.029,2.563,7.187
ENCANYISSADA1a,740.894,105,92,81,67.225,2.49,6.966
ENCANYISSADA1a,740.964,105,92,80,67.221,2.253,7.518
ENCANYISSADA1a,741.034,105,91,79,66.978,2.66,7.666
ENCANYISSADA1a,741.104,104,89,76,66.431,2.851,8.45
ENCANYISSADA1a,741.174,101,83,69,64.75,3.958,9.776
ENCANYISSADA1a,741.244,105,85,68,65.47,3.962,11.624
ENCANYISSADA1a,741.314,103,85,68,65.361,3.158,11.437
ENCANYISSADA1a,741.384,98,82,66,64.318,2.657,10.917
ENCANYISSADA1a,741.454,94,78,64,63.04,3.267,10.025
ENCANYISSADA1a,741.524,100,84,68,64.946,2.616,10.727
ENCANYISSADA1a,741.594,107,92,77,67.316,2.317,9.381
ENCANYISSADA1a,741.664,108,91,75,67.122,2.874,10.211
ENCANYISSADA1a,741.734,97,82,68,64.269,2.75,9.573
ENCANYISSADA1a,741.804,93,77,64,62.715,3.558,9.472
ENCANYISSADA1a,741.874,97,80,65,63.741,3.377,10.574
ENCANYISSADA1a,741.945,102,84,68,65.055,3.431,10.916
ENCANYISSADA1a,742.015,109,92,76,67.416,2.854,10.131
ENCANYISSADA1a,742.085,107,92,76,67.312,2.08,9.952
ENCANYISSADA1a,742.155,97,81,66,64.004,2.934,10.382
ENCANYISSADA1a,742.225,102,86,69,65.561,2.33,11.154
ENCANYISSADA1a,742.295,102,87,70,65.813,1.91,10.967
ENCANYISSADA1a,742.365,100,84,68,64.946,2.616,10.727
ENCANYISSADA1a,742.435,97,81,67,64.008,3.19,9.755
ENCANYISSADA1a,742.505,98,83,67,64.578,2.222,10.726
ENCANYISSADA1a,742.575,98,82,66,64.318,2.657,10.917
ENCANYISSADA1a,742.645,96,80,64,63.681,2.699,11.117
ENCANYISSADA1a,742.715,96,78,62,63.148,3.596,11.523
ENCANYISSADA1a,742.785,96,80,64,63.681,2.699,11.117
ENCANYISSADA1a,742.855,101,84,70,65.007,3.523,9.598
ENCANYISSADA1a,742.925,104,91,76,66.916,1.549,9.275
ENCANYISSADA1a,742.995,100,88,75,65.969,1.671,8.242
ENCANYISSADA1a,743.065,97,84,71,64.791,2.137,8.616
ENCANYISSADA1a,743.135,98,84,71,64.846,2.549,8.711
ENCANYISSADA1a,743.205,96,82,70,64.22,2.843,8.253
ENCANYISSADA1a,743.275,96,81,69,63.958,3.284,8.423
ENCANYISSADA1a,743.345,102,86,72,65.571,3.07,9.344
ENCANYISSADA1a,743.416,100,85,72,65.212,2.936,8.731
ENCANYISSADA1a,743.486,95,79,66,63.368,3.5,9.299
ENCANYISSADA1a,743.556,97,79,66,63.482,4.341,9.496
ENCANYISSADA1a,743.626,102,84,69,65.059,3.68,10.301
ENCANYISSADA1a,743.696,102,84,70,65.062,3.928,9.692
ENCANYISSADA1a,743.766,96,80,66,63.688,3.215,9.843
ENCANYISSADA1a,743.836,88,74,61,61.595,2.764,9.541
ENCANYISSADA1a,743.906,88,74,61,61.595,2.764,9.541
ENCANYISSADA1a,743.976,90,77,64,62.541,2.259,9.171
ENCANYISSADA1a,744.046,92,80,68,63.467,2.039,8.204
ENCANYISSADA1a,744.116,95,83,71,64.425,1.991,7.991
ENCANYISSADA1a,744.186,97,84,71,64.791,2.137,8.616
ENCANYISSADA1a,744.256,99,85,71,65.154,2.279,9.235
ENCANYISSADA1a,744.326,103,90,77,66.625,2.044,8.202
ENCANYISSADA1a,744.396,99,86,75,65.418,2.601,7.304
