CoreID,Sample,Red,Green,Blue,l,a,b
SECANELLA_a,303.586,182,138,100,80.178,6.126,19.243
SECANELLA_a,303.656,180,136,99,79.737,6.358,18.977
SECANELLA_a,303.727,184,140,101,80.615,5.898,19.506
SECANELLA_a,303.797,182,138,100,80.178,6.126,19.243
SECANELLA_a,303.867,178,134,96,79.287,6.238,19.681
SECANELLA_a,303.937,178,134,97,79.29,6.416,19.192
SECANELLA_a,304.007,180,137,99,79.918,5.868,19.283
SECANELLA_a,304.077,180,137,99,79.918,5.868,19.283
SECANELLA_a,304.147,177,135,98,79.435,5.811,18.947
SECANELLA_a,304.217,177,134,98,79.253,6.306,18.638
SECANELLA_a,304.287,179,136,99,79.698,6.072,18.909
SECANELLA_a,304.357,177,134,97,79.25,6.127,19.124
SECANELLA_a,304.427,179,135,98,79.514,6.387,19.083
SECANELLA_a,304.497,183,140,103,80.581,5.963,18.497
SECANELLA_a,304.567,182,139,102,80.362,5.99,18.598
SECANELLA_a,304.637,179,136,100,79.7,6.248,18.43
SECANELLA_a,304.707,182,139,102,80.362,5.99,18.598
SECANELLA_a,304.777,180,138,100,80.1,5.557,19.109
SECANELLA_a,304.847,177,136,99,79.619,5.497,18.773
SECANELLA_a,304.917,175,135,99,79.358,5.411,18.329
SECANELLA_a,304.987,177,136,100,79.622,5.674,18.294
SECANELLA_a,305.057,179,137,100,79.881,5.758,18.736
SECANELLA_a,305.127,178,136,98,79.656,5.607,19.324
SECANELLA_a,305.198,180,137,99,79.918,5.868,19.283
SECANELLA_a,305.268,180,138,99,80.098,5.381,19.588
SECANELLA_a,305.338,180,137,99,79.918,5.868,19.283
SECANELLA_a,305.408,177,136,99,79.619,5.497,18.773
SECANELLA_a,305.478,176,136,99,79.58,5.208,18.706
SECANELLA_a,305.548,180,138,100,80.1,5.557,19.109
SECANELLA_a,305.618,182,140,102,80.54,5.507,18.9
SECANELLA_a,305.688,179,138,101,80.064,5.447,18.566
SECANELLA_a,305.758,182,139,101,80.359,5.815,19.071
SECANELLA_a,305.828,183,140,101,80.576,5.616,19.44
SECANELLA_a,305.898,178,136,99,79.659,5.784,18.841
SECANELLA_a,305.968,177,136,99,79.619,5.497,18.773
SECANELLA_a,306.038,175,134,100,79.178,6.084,17.539
SECANELLA_a,306.108,177,136,101,79.624,5.851,17.818
SECANELLA_a,306.178,181,139,102,80.323,5.707,18.531
SECANELLA_a,306.248,182,140,104,80.545,5.855,17.964
SECANELLA_a,306.318,185,142,103,81.012,5.566,19.23
SECANELLA_a,306.388,180,137,99,79.918,5.868,19.283
SECANELLA_a,306.458,178,135,99,79.477,6.277,18.533
SECANELLA_a,306.528,179,136,100,79.7,6.248,18.43
SECANELLA_a,306.598,180,137,100,79.92,6.044,18.804
SECANELLA_a,306.669,181,139,102,80.323,5.707,18.531
SECANELLA_a,306.739,178,137,101,79.844,5.648,18.193
SECANELLA_a,306.809,178,136,101,79.663,6.138,17.886
SECANELLA_a,306.879,175,135,101,79.363,5.767,17.373
SECANELLA_a,306.949,175,136,102,79.548,5.452,17.209
SECANELLA_a,307.019,177,138,105,79.995,5.579,16.558
SECANELLA_a,307.089,179,139,104,80.25,5.488,17.461
SECANELLA_a,307.159,177,137,104,79.812,5.891,16.716
SECANELLA_a,307.229,173,133,101,78.917,6.18,16.614
SECANELLA_a,307.299,167,127,95,77.539,6.36,17.199
SECANELLA_a,307.369,163,125,93,76.987,5.817,17.262
SECANELLA_a,307.439,158,121,92,75.998,6.199,16.087
SECANELLA_a,307.509,159,122,92,76.236,5.977,16.491
SECANELLA_a,307.579,165,127,95,77.456,5.76,17.057
SECANELLA_a,307.649,169,131,99,78.382,5.65,16.664
SECANELLA_a,307.719,169,131,98,78.379,5.468,17.147
SECANELLA_a,307.789,171,132,99,78.648,5.736,17.118
SECANELLA_a,307.859,171,132,100,78.65,5.917,16.639
SECANELLA_a,307.929,169,131,100,78.384,5.832,16.185
SECANELLA_a,307.999,169,130,99,78.195,6.155,16.348
SECANELLA_a,308.069,168,129,98,77.964,6.185,16.442
SECANELLA_a,308.14,168,130,98,78.152,5.677,16.76
SECANELLA_a,308.21,168,130,97,78.149,5.494,17.246
SECANELLA_a,308.28,169,131,99,78.382,5.65,16.664
SECANELLA_a,308.35,166,129,98,77.883,5.59,16.302
SECANELLA_a,308.42,163,124,94,76.797,6.526,16.436
SECANELLA_a,308.49,164,125,95,77.033,6.493,16.338
SECANELLA_a,308.56,165,125,96,77.077,6.981,15.917
SECANELLA_a,308.63,163,124,94,76.797,6.526,16.436
SECANELLA_a,308.7,160,123,93,76.476,5.947,16.391
SECANELLA_a,308.77,160,123,92,76.473,5.758,16.894
SECANELLA_a,308.84,157,120,90,75.754,6.039,16.697
SECANELLA_a,308.91,148,112,84,73.734,6.378,16.43
SECANELLA_a,308.98,146,111,84,73.437,6.289,15.925
SECANELLA_a,309.05,146,112,84,73.644,5.727,16.276
SECANELLA_a,309.12,144,110,83,73.136,5.995,15.955
SECANELLA_a,309.19,139,107,81,72.27,5.634,15.578
SECANELLA_a,309.26,137,106,80,71.961,5.328,15.608
SECANELLA_a,309.33,143,109,81,72.876,5.825,16.612
SECANELLA_a,309.4,151,114,85,74.279,6.431,16.82
SECANELLA_a,309.47,151,116,87,74.69,5.726,16.452
SECANELLA_a,309.54,154,118,90,75.229,6.176,15.802
SECANELLA_a,309.611,156,119,90,75.514,6.263,16.288
SECANELLA_a,309.681,152,118,91,75.145,5.74,15.142
SECANELLA_a,309.751,151,117,90,74.899,5.77,15.238
SECANELLA_a,309.821,159,123,94,76.436,5.829,15.819
SECANELLA_a,309.891,163,126,97,77.188,6.045,15.609
SECANELLA_a,309.961,168,131,100,78.344,5.536,16.116
SECANELLA_a,310.031,166,128,99,77.697,6.285,15.499
SECANELLA_a,310.101,165,128,99,77.656,5.986,15.428
SECANELLA_a,310.171,164,126,97,77.23,6.346,15.681
SECANELLA_a,310.241,166,127,97,77.503,6.43,16.146
SECANELLA_a,310.311,164,126,98,77.232,6.532,15.195
SECANELLA_a,310.381,163,126,98,77.191,6.231,15.124
SECANELLA_a,310.451,168,130,100,78.157,6.042,15.799
SECANELLA_a,310.521,168,131,100,78.344,5.536,16.116
SECANELLA_a,310.591,164,127,99,77.425,6.201,15.036
SECANELLA_a,310.661,165,128,99,77.656,5.986,15.428
SECANELLA_a,310.731,167,129,100,77.929,6.254,15.41
SECANELLA_a,310.801,166,128,99,77.697,6.285,15.499
SECANELLA_a,310.871,167,129,99,77.926,6.071,15.889
SECANELLA_a,310.941,168,129,99,77.967,6.368,15.96
SECANELLA_a,311.011,168,130,100,78.157,6.042,15.799
SECANELLA_a,311.082,163,126,98,77.191,6.231,15.124
SECANELLA_a,311.152,162,125,97,76.955,6.262,15.213
SECANELLA_a,311.222,165,127,98,77.464,6.315,15.589
SECANELLA_a,311.292,164,127,98,77.423,6.015,15.518
SECANELLA_a,311.362,161,123,95,76.523,6.63,15.468
SECANELLA_a,311.432,164,125,96,77.036,6.68,15.845
SECANELLA_a,311.502,166,128,98,77.694,6.101,15.982
SECANELLA_a,311.572,166,128,98,77.694,6.101,15.982
SECANELLA_a,311.642,165,128,98,77.653,5.801,15.911
SECANELLA_a,311.712,163,127,100,77.387,6.085,14.485
SECANELLA_a,311.782,163,127,100,77.387,6.085,14.485
SECANELLA_a,311.852,163,127,98,77.382,5.714,15.447
SECANELLA_a,311.922,163,127,98,77.382,5.714,15.447
SECANELLA_a,311.992,161,124,96,76.719,6.293,15.303
SECANELLA_a,312.062,160,122,94,76.284,6.664,15.561
SECANELLA_a,312.132,163,125,97,76.997,6.564,15.284
SECANELLA_a,312.202,163,127,98,77.382,5.714,15.447
SECANELLA_a,312.272,158,123,96,76.399,5.901,14.758
SECANELLA_a,312.342,160,123,97,76.486,6.702,14.413
SECANELLA_a,312.412,161,124,97,76.721,6.481,14.814
SECANELLA_a,312.482,163,125,97,76.997,6.564,15.284
SECANELLA_a,312.553,163,126,97,77.188,6.045,15.609
SECANELLA_a,312.623,164,126,97,77.23,6.346,15.681
SECANELLA_a,312.693,163,125,96,76.994,6.378,15.774
SECANELLA_a,312.763,165,128,98,77.653,5.801,15.911
SECANELLA_a,312.833,165,129,100,77.847,5.659,15.269
SECANELLA_a,312.903,163,127,98,77.382,5.714,15.447
SECANELLA_a,312.973,159,124,95,76.632,5.494,15.652
SECANELLA_a,313.043,160,125,96,76.87,5.466,15.558
SECANELLA_a,313.113,156,123,96,76.315,5.284,14.612
SECANELLA_a,313.183,155,121,95,75.879,5.842,14.368
SECANELLA_a,313.253,154,120,94,75.636,5.873,14.456
SECANELLA_a,313.323,152,118,93,75.15,6.129,14.132
SECANELLA_a,313.393,158,122,95,76.202,6.239,14.92
SECANELLA_a,313.463,163,127,98,77.382,5.714,15.447
SECANELLA_a,313.533,162,127,98,77.34,5.412,15.376
SECANELLA_a,313.603,160,124,96,76.677,5.988,15.231
SECANELLA_a,313.673,162,125,97,76.955,6.262,15.213
SECANELLA_a,313.743,164,126,97,77.23,6.346,15.681
SECANELLA_a,313.813,162,125,95,76.95,5.888,16.195
SECANELLA_a,313.883,161,123,95,76.523,6.63,15.468
SECANELLA_a,313.953,162,125,96,76.953,6.075,15.702
SECANELLA_a,314.024,159,122,93,76.239,6.167,15.988
SECANELLA_a,314.094,154,118,90,75.229,6.176,15.802
SECANELLA_a,314.164,149,114,87,74.196,6.186,15.612
SECANELLA_a,314.234,146,112,87,73.652,6.33,14.685
SECANELLA_a,314.304,147,113,88,73.906,6.296,14.589
SECANELLA_a,314.374,152,116,90,74.741,6.633,14.972
SECANELLA_a,314.444,156,120,93,75.719,6.304,15.103
SECANELLA_a,314.514,163,126,96,77.186,5.859,16.099
SECANELLA_a,314.584,166,128,97,77.692,5.916,16.467
SECANELLA_a,314.654,163,127,99,77.384,5.9,14.965
SECANELLA_a,314.724,160,124,96,76.677,5.988,15.231
SECANELLA_a,314.794,163,126,97,77.188,6.045,15.609
SECANELLA_a,314.864,162,126,97,77.147,5.742,15.538
SECANELLA_a,314.934,162,125,97,76.955,6.262,15.213
SECANELLA_a,315.004,164,128,98,77.612,5.501,15.84
SECANELLA_a,315.074,166,129,99,77.885,5.773,15.819
SECANELLA_a,315.144,160,124,95,76.674,5.8,15.724
SECANELLA_a,315.214,157,121,92,75.956,5.889,16.013
SECANELLA_a,315.284,159,122,92,76.236,5.977,16.491
SECANELLA_a,315.354,159,123,95,76.439,6.019,15.323
SECANELLA_a,315.424,160,124,96,76.677,5.988,15.231
SECANELLA_a,315.495,165,127,98,77.464,6.315,15.589
SECANELLA_a,315.565,167,130,100,78.116,5.746,15.729
SECANELLA_a,315.635,167,130,100,78.116,5.746,15.729
SECANELLA_a,315.705,165,129,99,77.845,5.475,15.749
SECANELLA_a,315.775,165,129,100,77.847,5.659,15.269
SECANELLA_a,315.845,165,129,100,77.847,5.659,15.269
SECANELLA_a,315.915,162,126,97,77.147,5.742,15.538
SECANELLA_a,315.985,163,126,97,77.188,6.045,15.609
SECANELLA_a,316.055,162,125,96,76.953,6.075,15.702
SECANELLA_a,316.125,164,126,97,77.23,6.346,15.681
SECANELLA_a,316.195,164,127,98,77.423,6.015,15.518
SECANELLA_a,316.265,164,128,99,77.615,5.686,15.358
SECANELLA_a,316.335,161,125,98,76.916,6.146,14.655
SECANELLA_a,316.405,162,125,97,76.955,6.262,15.213
SECANELLA_a,316.475,164,127,99,77.425,6.201,15.036
SECANELLA_a,316.545,165,127,98,77.464,6.315,15.589
SECANELLA_a,316.615,167,128,98,77.735,6.399,16.052
SECANELLA_a,316.685,168,129,99,77.967,6.368,15.96
SECANELLA_a,316.755,167,128,99,77.738,6.582,15.57
SECANELLA_a,316.825,164,127,98,77.423,6.015,15.518
SECANELLA_a,316.895,163,125,97,76.997,6.564,15.284
SECANELLA_a,316.966,164,126,98,77.232,6.532,15.195
SECANELLA_a,317.036,166,127,97,77.503,6.43,16.146
SECANELLA_a,317.106,166,128,97,77.692,5.916,16.467
SECANELLA_a,317.176,167,129,99,77.926,6.071,15.889
SECANELLA_a,317.246,166,128,98,77.694,6.101,15.982
SECANELLA_a,317.316,169,130,99,78.195,6.155,16.348
SECANELLA_a,317.386,170,130,99,78.236,6.45,16.418
SECANELLA_a,317.456,170,131,100,78.424,6.126,16.255
SECANELLA_a,317.526,169,129,99,78.008,6.664,16.03
SECANELLA_a,317.596,171,132,100,78.65,5.917,16.639
SECANELLA_a,317.666,165,128,98,77.653,5.801,15.911
SECANELLA_a,317.736,165,126,96,77.269,6.461,16.241
SECANELLA_a,317.806,167,128,97,77.733,6.215,16.538
SECANELLA_a,317.876,167,128,97,77.733,6.215,16.538
SECANELLA_a,317.946,167,127,97,77.544,6.728,16.217
SECANELLA_a,318.016,168,128,97,77.774,6.513,16.609
SECANELLA_a,318.086,167,128,98,77.735,6.399,16.052
SECANELLA_a,318.156,166,128,97,77.692,5.916,16.467
SECANELLA_a,318.226,169,129,98,78.005,6.481,16.512
SECANELLA_a,318.296,172,132,100,78.69,6.209,16.708
SECANELLA_a,318.366,171,132,100,78.65,5.917,16.639
SECANELLA_a,318.437,169,130,100,78.197,6.338,15.868
SECANELLA_a,318.507,170,131,101,78.427,6.307,15.779
SECANELLA_a,318.577,170,131,100,78.424,6.126,16.255
SECANELLA_a,318.647,169,130,99,78.195,6.155,16.348
SECANELLA_a,318.717,165,127,97,77.461,6.13,16.075
SECANELLA_a,318.787,164,126,97,77.23,6.346,15.681
SECANELLA_a,318.857,163,125,97,76.997,6.564,15.284
SECANELLA_a,318.927,166,127,98,77.505,6.614,15.66
SECANELLA_a,318.997,166,128,98,77.694,6.101,15.982
SECANELLA_a,319.067,169,129,98,78.005,6.481,16.512
SECANELLA_a,319.137,169,129,98,78.005,6.481,16.512
SECANELLA_a,319.207,168,129,98,77.964,6.185,16.442
SECANELLA_a,319.277,168,128,97,77.774,6.513,16.609
SECANELLA_a,319.347,167,128,95,77.728,5.847,17.52
SECANELLA_a,319.417,167,129,97,77.921,5.704,16.858
SECANELLA_a,319.487,170,131,99,78.422,5.945,16.734
SECANELLA_a,319.557,171,132,100,78.65,5.917,16.639
SECANELLA_a,319.627,171,132,100,78.65,5.917,16.639
SECANELLA_a,319.697,172,132,100,78.69,6.209,16.708
SECANELLA_a,319.767,171,131,98,78.46,6.058,17.286
SECANELLA_a,319.837,167,127,95,77.539,6.36,17.199
SECANELLA_a,319.908,169,128,96,77.812,6.626,17.168
SECANELLA_a,319.978,170,130,97,78.231,6.086,17.386
SECANELLA_a,320.048,169,129,98,78.005,6.481,16.512
SECANELLA_a,320.118,170,131,99,78.422,5.945,16.734
SECANELLA_a,320.188,170,132,100,78.61,5.623,16.57
SECANELLA_a,320.258,170,131,99,78.422,5.945,16.734
SECANELLA_a,320.328,172,131,99,78.503,6.532,16.873
SECANELLA_a,320.398,171,131,98,78.46,6.058,17.286
SECANELLA_a,320.468,168,129,97,77.962,6.002,16.928
SECANELLA_a,320.538,168,129,98,77.964,6.185,16.442
SECANELLA_a,320.608,167,130,100,78.116,5.746,15.729
SECANELLA_a,320.678,165,128,99,77.656,5.986,15.428
SECANELLA_a,320.748,169,131,99,78.382,5.65,16.664
SECANELLA_a,320.818,169,131,99,78.382,5.65,16.664
SECANELLA_a,320.888,167,128,97,77.733,6.215,16.538
SECANELLA_a,320.958,167,128,96,77.73,6.031,17.027
SECANELLA_a,321.028,169,129,97,78.003,6.298,16.998
SECANELLA_a,321.098,172,133,99,78.873,5.529,17.501
SECANELLA_a,321.168,171,132,98,78.645,5.555,17.601
SECANELLA_a,321.238,172,132,100,78.69,6.209,16.708
SECANELLA_a,321.308,171,132,100,78.65,5.917,16.639
SECANELLA_a,321.379,170,131,99,78.422,5.945,16.734
SECANELLA_a,321.449,174,134,102,79.143,6.152,16.522
SECANELLA_a,321.519,174,135,102,79.326,5.656,16.832
SECANELLA_a,321.589,171,132,100,78.65,5.917,16.639
SECANELLA_a,321.659,172,132,100,78.69,6.209,16.708
SECANELLA_a,321.729,170,130,100,78.238,6.632,15.938
SECANELLA_a,321.799,168,130,99,78.154,5.86,16.278
SECANELLA_a,321.869,165,126,96,77.269,6.461,16.241
SECANELLA_a,321.939,165,126,97,77.271,6.647,15.752
SECANELLA_a,322.009,167,129,98,77.924,5.888,16.372
SECANELLA_a,322.079,167,129,98,77.924,5.888,16.372
SECANELLA_a,322.149,166,128,97,77.692,5.916,16.467
SECANELLA_a,322.219,165,128,97,77.651,5.617,16.397
SECANELLA_a,322.289,165,127,97,77.461,6.13,16.075
SECANELLA_a,322.359,170,130,97,78.231,6.086,17.386
SECANELLA_a,322.429,169,130,98,78.193,5.973,16.83
SECANELLA_a,322.499,171,131,98,78.46,6.058,17.286
SECANELLA_a,322.569,170,130,98,78.233,6.268,16.9
SECANELLA_a,322.639,170,130,99,78.236,6.45,16.418
SECANELLA_a,322.709,170,130,99,78.236,6.45,16.418
SECANELLA_a,322.779,167,129,98,77.924,5.888,16.372
SECANELLA_a,322.85,168,130,98,78.152,5.677,16.76
SECANELLA_a,322.92,166,128,97,77.692,5.916,16.467
SECANELLA_a,322.99,160,123,93,76.476,5.947,16.391
SECANELLA_a,323.06,159,121,93,76.044,6.698,15.657
SECANELLA_a,323.13,155,118,92,75.277,6.876,14.859
SECANELLA_a,323.2,155,119,92,75.476,6.336,15.196
SECANELLA_a,323.27,156,121,93,75.916,5.77,15.437
SECANELLA_a,323.34,155,120,93,75.676,5.992,15.029
SECANELLA_a,323.41,152,117,90,74.942,6.087,15.313
SECANELLA_a,323.48,151,116,89,74.695,6.12,15.411
SECANELLA_a,323.55,154,119,92,75.433,6.023,15.122
SECANELLA_a,323.62,156,119,92,75.519,6.648,15.27
SECANELLA_a,323.69,159,122,93,76.239,6.167,15.988
SECANELLA_a,323.76,158,122,95,76.202,6.239,14.92
SECANELLA_a,323.83,156,120,94,75.722,6.495,14.603
SECANELLA_a,323.9,160,124,95,76.674,5.8,15.724
SECANELLA_a,323.97,163,125,96,76.994,6.378,15.774
SECANELLA_a,324.04,166,128,98,77.694,6.101,15.982
SECANELLA_a,324.11,167,128,98,77.735,6.399,16.052
SECANELLA_a,324.18,167,129,98,77.924,5.888,16.372
SECANELLA_a,324.25,163,126,96,77.186,5.859,16.099
SECANELLA_a,324.321,161,123,93,76.518,6.253,16.463
SECANELLA_a,324.391,161,123,91,76.512,5.875,17.473
SECANELLA_a,324.461,159,122,91,76.234,5.787,16.998
SECANELLA_a,324.531,152,116,86,74.731,5.849,17.053
SECANELLA_a,324.601,146,111,82,73.432,5.885,17.007
SECANELLA_a,324.671,140,106,78,72.094,5.926,16.966
SECANELLA_a,324.741,137,103,76,71.301,6.244,16.764
SECANELLA_a,324.811,135,102,76,70.988,6.15,16.23
SECANELLA_a,324.881,145,110,81,73.176,5.918,17.124
SECANELLA_a,324.951,154,116,86,74.818,6.484,17.204
SECANELLA_a,325.021,155,118,87,75.264,5.908,17.431
SECANELLA_a,325.091,152,116,86,74.731,5.849,17.053
SECANELLA_a,325.161,151,115,85,74.482,5.88,17.165
SECANELLA_a,325.231,149,113,84,73.984,6.144,16.856
SECANELLA_a,325.301,151,115,85,74.482,5.88,17.165
SECANELLA_a,325.371,151,116,86,74.687,5.53,16.978
SECANELLA_a,325.441,142,108,81,72.62,6.064,16.176
SECANELLA_a,325.511,141,106,77,72.138,6.055,17.612
SECANELLA_a,325.581,144,108,77,72.7,5.908,18.57
SECANELLA_a,325.651,138,104,74,71.559,5.575,18.37
SECANELLA_a,325.721,134,99,71,70.262,6.531,17.955
SECANELLA_a,325.792,137,101,71,70.849,6.37,18.954
SECANELLA_a,325.862,138,102,73,71.122,6.544,18.219
SECANELLA_a,325.932,139,103,73,71.387,6.294,18.67
SECANELLA_a,326.002,137,102,72,71.071,5.988,18.729
SECANELLA_a,326.072,137,101,72,70.852,6.584,18.357
SECANELLA_a,326.142,141,103,73,71.481,6.974,18.832
SECANELLA_a,326.212,146,108,76,72.788,6.367,19.298
SECANELLA_a,326.282,146,107,77,72.58,7.145,18.369
SECANELLA_a,326.352,149,109,77,73.137,6.987,19.318
SECANELLA_a,326.422,152,112,79,73.898,6.672,19.475
SECANELLA_a,326.492,155,114,81,74.444,6.919,19.288
SECANELLA_a,326.562,160,118,84,75.472,6.893,19.393
SECANELLA_a,326.632,159,117,82,75.224,6.735,20.064
SECANELLA_a,326.702,155,113,80,74.238,7.275,19.495
SECANELLA_a,326.772,153,113,80,74.15,6.636,19.343
SECANELLA_a,326.842,151,112,79,73.854,6.349,19.399
SECANELLA_a,326.912,151,111,78,73.645,6.709,19.611
SECANELLA_a,326.982,155,115,80,74.644,6.172,20.183
SECANELLA_a,327.052,152,112,79,73.898,6.672,19.475
SECANELLA_a,327.122,150,111,78,73.6,6.385,19.534
SECANELLA_a,327.192,149,111,79,73.558,6.26,18.895
SECANELLA_a,327.263,151,112,80,73.856,6.549,18.842
SECANELLA_a,327.333,160,119,85,75.672,6.547,19.195
SECANELLA_a,327.403,161,121,87,76.113,6.172,18.878
SECANELLA_a,327.473,159,119,86,75.632,6.428,18.591
SECANELLA_a,327.543,159,117,85,75.232,7.315,18.448
SECANELLA_a,327.613,164,121,87,76.24,7.093,19.097
SECANELLA_a,327.683,167,124,90,76.954,6.987,18.744
SECANELLA_a,327.753,166,123,89,76.717,7.022,18.86
SECANELLA_a,327.823,167,125,90,77.145,6.467,19.069
SECANELLA_a,327.893,168,126,91,77.38,6.435,18.953
SECANELLA_a,327.963,166,125,92,77.109,6.538,17.98
SECANELLA_a,328.033,165,124,92,76.875,6.757,17.583
SECANELLA_a,328.103,166,125,92,77.109,6.538,17.98
SECANELLA_a,328.173,165,124,92,76.875,6.757,17.583
SECANELLA_a,328.243,166,125,93,77.111,6.724,17.477
SECANELLA_a,328.313,169,129,95,77.998,5.932,17.98
SECANELLA_a,328.383,167,127,93,77.534,5.99,18.194
SECANELLA_a,328.453,166,125,91,77.106,6.352,18.487
SECANELLA_a,328.523,166,126,92,77.3,6.02,18.304
SECANELLA_a,328.593,158,120,90,75.797,6.349,16.771
SECANELLA_a,328.663,159,120,89,75.837,6.468,17.358
SECANELLA_a,328.734,159,121,89,76.033,5.935,17.691
SECANELLA_a,328.804,159,120,88,75.834,6.277,17.877
SECANELLA_a,328.874,159,120,88,75.834,6.277,17.877
SECANELLA_a,328.944,161,122,88,76.31,5.833,18.687
SECANELLA_a,329.014,160,121,89,76.076,6.245,17.765
SECANELLA_a,329.084,162,123,90,76.552,5.993,18.056
SECANELLA_a,329.154,164,124,92,76.834,6.454,17.511
SECANELLA_a,329.224,163,125,93,76.987,5.817,17.262
SECANELLA_a,329.294,161,123,92,76.515,6.064,16.967
SECANELLA_a,329.364,164,125,93,77.028,6.12,17.334
SECANELLA_a,329.434,165,127,94,77.454,5.574,17.553
SECANELLA_a,329.504,165,126,93,77.261,5.904,17.729
SECANELLA_a,329.574,162,124,92,76.75,5.846,17.367
SECANELLA_a,329.644,164,125,94,77.031,6.307,16.834
SECANELLA_a,329.714,167,128,97,77.733,6.215,16.538
SECANELLA_a,329.784,167,128,96,77.73,6.031,17.027
SECANELLA_a,329.854,166,127,97,77.503,6.43,16.146
SECANELLA_a,329.924,167,128,97,77.733,6.215,16.538
SECANELLA_a,329.994,166,128,96,77.689,5.732,16.957
SECANELLA_a,330.064,167,129,98,77.924,5.888,16.372
SECANELLA_a,330.134,168,130,99,78.154,5.86,16.278
SECANELLA_a,330.205,168,129,98,77.964,6.185,16.442
SECANELLA_a,330.275,167,129,97,77.921,5.704,16.858
SECANELLA_a,330.345,168,130,98,78.152,5.677,16.76
SECANELLA_a,330.415,167,129,97,77.921,5.704,16.858
SECANELLA_a,330.485,167,128,96,77.73,6.031,17.027
SECANELLA_a,330.555,168,129,97,77.962,6.002,16.928
SECANELLA_a,330.625,170,131,100,78.424,6.126,16.255
SECANELLA_a,330.695,170,131,100,78.424,6.126,16.255
SECANELLA_a,330.765,173,133,101,78.917,6.18,16.614
SECANELLA_a,330.835,173,133,100,78.915,6.001,17.091
SECANELLA_a,330.905,174,133,98,78.95,5.933,18.121
SECANELLA_a,330.975,173,133,98,78.91,5.641,18.052
SECANELLA_a,331.045,173,132,98,78.726,6.141,17.739
SECANELLA_a,331.115,169,130,96,78.188,5.608,17.805
SECANELLA_a,331.185,170,130,97,78.231,6.086,17.386
SECANELLA_a,331.255,171,132,99,78.648,5.736,17.118
SECANELLA_a,331.325,170,132,99,78.608,5.442,17.049
SECANELLA_a,331.395,161,124,94,76.713,5.917,16.292
SECANELLA_a,331.465,159,124,94,76.63,5.305,16.148
SECANELLA_a,331.535,156,119,90,75.514,6.263,16.288
SECANELLA_a,331.605,157,120,89,75.751,5.847,17.211
SECANELLA_a,331.676,159,121,90,76.036,6.126,17.177
SECANELLA_a,331.746,157,120,89,75.751,5.847,17.211
SECANELLA_a,331.816,157,120,89,75.751,5.847,17.211
SECANELLA_a,331.886,158,121,89,75.991,5.625,17.618
SECANELLA_a,331.956,158,122,90,76.189,5.287,17.436
SECANELLA_a,332.026,159,121,90,76.036,6.126,17.177
SECANELLA_a,332.096,159,121,89,76.033,5.935,17.691
SECANELLA_a,332.166,160,122,91,76.276,6.095,17.071
SECANELLA_a,332.236,160,122,91,76.276,6.095,17.071
SECANELLA_a,332.306,160,122,91,76.276,6.095,17.071
SECANELLA_a,332.376,162,124,92,76.75,5.846,17.367
SECANELLA_a,332.446,162,124,92,76.75,5.846,17.367
SECANELLA_a,332.516,161,123,91,76.512,5.875,17.473
SECANELLA_a,332.586,161,123,92,76.515,6.064,16.967
SECANELLA_a,332.656,157,121,91,75.953,5.698,16.52
SECANELLA_a,332.726,155,120,90,75.669,5.414,16.55
SECANELLA_a,332.796,157,120,90,75.754,6.039,16.697
SECANELLA_a,332.866,157,120,90,75.754,6.039,16.697
SECANELLA_a,332.936,159,121,90,76.036,6.126,17.177
SECANELLA_a,333.006,159,121,90,76.036,6.126,17.177
SECANELLA_a,333.076,157,121,91,75.953,5.698,16.52
SECANELLA_a,333.147,158,120,89,75.794,6.158,17.285
SECANELLA_a,333.217,158,120,90,75.797,6.349,16.771
SECANELLA_a,333.287,164,125,93,77.028,6.12,17.334
SECANELLA_a,333.357,166,126,93,77.302,6.205,17.801
SECANELLA_a,333.427,167,127,93,77.534,5.99,18.194
SECANELLA_a,333.497,169,128,96,77.812,6.626,17.168
SECANELLA_a,333.567,172,131,98,78.5,6.351,17.356
SECANELLA_a,333.637,175,134,99,79.176,5.905,18.019
SECANELLA_a,333.707,171,131,98,78.46,6.058,17.286
SECANELLA_a,333.777,170,129,97,78.043,6.594,17.068
SECANELLA_a,333.847,169,128,95,77.81,6.443,17.661
SECANELLA_a,333.917,169,130,97,78.19,5.791,17.316
SECANELLA_a,333.987,167,129,97,77.921,5.704,16.858
SECANELLA_a,334.057,168,127,95,77.58,6.658,17.269
SECANELLA_a,334.127,170,129,95,78.038,6.229,18.05
SECANELLA_a,334.197,164,125,94,77.031,6.307,16.834
SECANELLA_a,334.267,165,125,94,77.072,6.609,16.906
SECANELLA_a,334.337,166,128,96,77.689,5.732,16.957
SECANELLA_a,334.407,172,133,99,78.873,5.529,17.501
SECANELLA_a,334.477,174,134,99,79.136,5.615,17.95
SECANELLA_a,334.547,176,135,100,79.4,5.878,17.918
SECANELLA_a,334.618,177,136,101,79.624,5.851,17.818
SECANELLA_a,334.688,176,136,101,79.585,5.563,17.75
SECANELLA_a,334.758,175,135,99,79.358,5.411,18.329
SECANELLA_a,334.828,174,134,99,79.136,5.615,17.95
SECANELLA_a,334.898,174,134,99,79.136,5.615,17.95
SECANELLA_a,334.968,176,135,100,79.4,5.878,17.918
SECANELLA_a,335.038,177,135,99,79.437,5.989,18.465
