CoreID,Sample,Red,Green,Blue,l,a,b
PANISSOS_BIS_a,240.123,135,102,84,71.011,7.846,11.793
PANISSOS_BIS_a,240.193,136,104,85,71.497,7.207,12.08
PANISSOS_BIS_a,240.263,149,113,91,74.003,7.534,13.199
PANISSOS_BIS_a,240.333,149,113,91,74.003,7.534,13.199
PANISSOS_BIS_a,240.403,148,112,90,73.75,7.576,13.284
PANISSOS_BIS_a,240.474,150,114,91,74.251,7.297,13.622
PANISSOS_BIS_a,240.544,149,113,90,74,7.336,13.71
PANISSOS_BIS_a,240.614,148,112,90,73.75,7.576,13.284
PANISSOS_BIS_a,240.684,150,115,93,74.46,7.137,12.957
PANISSOS_BIS_a,240.754,153,119,96,75.401,6.483,13.056
PANISSOS_BIS_a,240.824,150,116,93,74.662,6.587,13.301
PANISSOS_BIS_a,240.894,149,114,93,74.212,7.373,12.536
PANISSOS_BIS_a,240.964,149,115,92,74.413,6.622,13.385
PANISSOS_BIS_a,241.034,149,114,91,74.207,6.978,13.546
PANISSOS_BIS_a,241.104,151,115,92,74.501,7.258,13.536
PANISSOS_BIS_a,241.174,149,113,92,74.005,7.732,12.692
PANISSOS_BIS_a,241.244,146,111,91,73.457,7.695,12.268
PANISSOS_BIS_a,241.314,149,113,91,74.003,7.534,13.199
PANISSOS_BIS_a,241.384,153,117,94,74.996,7.181,13.368
PANISSOS_BIS_a,241.454,151,114,92,74.298,7.811,13.191
PANISSOS_BIS_a,241.524,150,114,92,74.254,7.494,13.115
PANISSOS_BIS_a,241.594,149,113,93,74.008,7.929,12.189
PANISSOS_BIS_a,241.664,150,115,93,74.46,7.137,12.957
PANISSOS_BIS_a,241.734,154,117,93,75.037,7.3,13.942
PANISSOS_BIS_a,241.804,152,116,94,74.752,7.414,12.952
PANISSOS_BIS_a,241.874,153,116,93,74.793,7.533,13.527
PANISSOS_BIS_a,241.945,152,114,92,74.342,8.127,13.267
PANISSOS_BIS_a,242.015,151,115,94,74.506,7.649,12.533
PANISSOS_BIS_a,242.085,149,114,94,74.215,7.57,12.036
PANISSOS_BIS_a,242.155,152,115,93,74.547,7.769,13.108
PANISSOS_BIS_a,242.225,155,117,94,75.083,7.806,13.517
PANISSOS_BIS_a,242.295,153,118,96,75.202,7.024,12.718
PANISSOS_BIS_a,242.365,150,114,94,74.259,7.887,12.112
PANISSOS_BIS_a,242.435,148,113,92,73.961,7.413,12.616
PANISSOS_BIS_a,242.505,149,114,93,74.212,7.373,12.536
PANISSOS_BIS_a,242.575,149,112,92,73.8,8.292,12.344
PANISSOS_BIS_a,242.645,148,111,90,73.544,8.139,12.934
PANISSOS_BIS_a,242.715,151,113,92,74.094,8.367,12.845
PANISSOS_BIS_a,242.785,148,112,91,73.753,7.774,12.774
PANISSOS_BIS_a,242.855,147,110,89,73.288,8.184,13.018
PANISSOS_BIS_a,242.925,144,107,88,72.52,8.73,12.232
PANISSOS_BIS_a,242.995,149,110,89,73.379,8.827,13.174
PANISSOS_BIS_a,243.065,152,112,89,73.925,8.653,14.106
PANISSOS_BIS_a,243.135,152,112,90,73.928,8.85,13.592
